TransactionID,TransactionAmount,CardHolder,CardNumber,TransactionDate,Merchant,IsFraud
772,423.3796935755246,Kimberly Moore MD,5222693874731600,2023-07-17 13:50:57.100519,"Solis, Hodge and Santos",0
773,64.61684250365923,Carrie Jones,2713138546541709,2023-09-27 17:25:07.403243,Harris Ltd,0
774,199.24635798962328,Crystal Porter,2700279334163515,2023-05-22 09:51:43.935857,"Ritter, Davis and Wheeler",1
775,398.85038752399726,Lori Gonzales,2708614021489132,2023-09-24 19:12:17.314260,"Payne, Sanchez and West",0
776,75.80879624703812,Nicole Hansen,2232672863375442,2023-09-03 13:06:41.125789,"Robles, Cameron and Banks",0
777,115.3964462210881,Robin Swanson,2240425364363346,2023-03-29 14:21:22.807573,"Fry, Baker and Martin",0
778,361.4040316281401,Andrea Soto,2445064794089107,2023-07-08 16:46:36.685246,"Faulkner, Nelson and Williams",0
779,360.2982317364911,Debbie Marks,2610632970107841,2023-11-01 05:18:37.238110,Strickland and Sons,0
780,320.93266880976336,Christopher Ayers,2282150156309070,2023-08-13 05:45:43.464146,"Davenport, Morgan and Richards",0
781,347.2802737890829,Adrian Willis,5556422654320038,2023-09-04 03:10:46.670706,Obrien-Ellis,0
782,271.8194972304505,Dr. Elizabeth Cannon MD,2410500866752032,2023-10-29 11:36:32.578176,Soto-Cox,0
783,126.64773039456942,Rebecca Dunn,2275954639818501,2023-03-09 20:15:55.223377,"Blankenship, Rodriguez and Snyder",0
784,173.5023007584558,Diana Williams,5142791264664790,2023-08-03 14:51:41.512218,"Mullins, Ramirez and Sutton",0
785,91.61726068391141,William Woods,2255109042084431,2023-03-24 08:35:00.323818,"Wagner, Wilson and Crawford",0
786,454.31683010548056,Denise Jackson,2235725907954486,2023-04-14 07:08:38.495803,Brown-Curtis,0
787,292.1125055882941,Christine Potter,2290444872919720,2023-07-28 20:49:47.706294,"Gordon, Taylor and Moore",0
788,201.0248569650563,Rachel Williams,5394216452859304,2023-11-28 13:13:37.153180,"Smith, Taylor and Murphy",0
789,231.54089601842222,Paul Ramirez,2312287732255114,2023-09-03 19:49:56.009976,Phillips Inc,0
790,473.69438646629584,Samantha Ross,2236608951327636,2022-12-25 05:06:20.175974,Fields-Murphy,0
791,77.52235015492401,Alyssa Mathis,2709051029473470,2023-10-06 04:31:20.492397,Greene Ltd,0
792,293.5286861763818,Joshua Rodriguez,5254916373276780,2023-09-07 07:44:02.349475,"Clark, Baker and Olson",0
793,253.43845076334853,Danielle Flores,5500721570934526,2023-10-18 06:51:26.129998,"Parker, Fernandez and Johnson",0
794,306.11566348188927,Jessica Gilbert,2276956808895391,2023-01-31 15:51:48.904853,"Rubio, Johnson and Mcbride",0
795,10.036981726599414,Amber Durham,2703934623968662,2023-12-02 15:03:58.867554,Smith and Sons,0
796,436.1898305631316,Angela Palmer,2662768919406410,2023-07-22 14:53:09.533765,"Velasquez, Guzman and Wade",0
797,466.1270229593226,Jay Perez,2298585328023970,2023-11-06 12:10:14.804726,Jones Group,0
798,283.00145861101527,Derek Bruce,2720889228812419,2023-09-21 16:24:42.847232,Lee-Walker,0
799,348.6287611145692,Tiffany Watkins,5502638317423886,2023-11-12 21:38:56.456255,"Barker, Byrd and Hall",0
800,461.32719120747055,Jennifer Hammond,2606799755363448,2023-04-02 15:48:07.875809,"Chapman, Hernandez and Becker",0
801,353.9120785223859,Nathan Malone,5246681712593524,2023-06-15 12:26:15.194790,"Joyce, Wilson and Newton",1
802,77.11698241421641,Frank Dougherty,2283241562857064,2023-02-14 02:02:47.567115,"Howe, Carter and Smith",0
803,288.56789172323977,Mary Martin,5489657384115032,2022-12-17 08:36:03.671051,Williams-Ramsey,0
804,303.7508081450451,Michael Baker,2251669056604600,2022-12-29 08:24:50.432013,"Leonard, Burns and Mcconnell",0
805,212.64120497989063,Douglas Delgado,5434058502401956,2023-01-01 14:02:59.743173,Craig Ltd,0
806,368.4856735767367,Hannah Thompson,2232383353521640,2023-10-03 10:32:52.209232,Horton-James,0
807,467.2491403697384,Ashley Erickson,5519596182854000,2023-09-07 13:33:52.162729,Smith-Torres,0
808,462.8586879404814,Mary Parker,2392310879025067,2023-04-18 11:38:20.353409,Gregory-Myers,0
809,225.96884633066193,Ross Wallace,2563244567390934,2023-08-18 14:47:29.705532,"Hill, Dixon and Baker",0
810,57.50578487453687,Kim Haas,5199601816103571,2023-08-12 09:18:19.501628,"Harris, Cannon and Smith",0
811,492.435758282205,Michael Perkins,2326002276865093,2023-11-28 03:34:36.101162,Garcia LLC,0
812,419.6101451365211,Jeffrey Ford,2689342574972121,2023-02-02 08:42:14.218952,"Ellison, Torres and Hopkins",0
813,63.20667792043015,Sylvia Gill MD,2234272934820514,2023-07-23 19:38:00.885320,Bauer-Singh,0
814,460.5000994260688,Sandra Lopez,2285083879931184,2023-04-26 02:49:04.777780,Murphy-Parks,0
815,435.078284669002,Robert Rodriguez,2605217364941703,2023-10-09 15:16:34.188313,Smith-Rodriguez,0
816,259.90019050590996,Mathew Garcia,2233086556600462,2023-11-16 19:48:06.018533,"Chambers, Barnes and Pena",1
817,296.0464424367197,Ann Miller,2258357155453599,2023-01-13 01:36:17.870018,"Marshall, Wolfe and Chavez",0
818,200.102349231195,Ashley Osborne,5531655456605151,2023-05-12 16:22:14.318552,Alexander-Franklin,0
819,28.326057772193636,Andrew Rivera,2300720286844903,2022-12-27 10:21:13.691120,Short-Price,0
820,168.26342358130455,Chad Day,2534143980326648,2023-08-16 03:44:14.269322,Sullivan LLC,0
821,401.6238708504077,Whitney Sanchez,2294568182122124,2023-11-29 23:24:47.839737,Harrell Inc,0
822,3.3113794792968267,Steven Weiss,2720894782053293,2023-03-09 17:54:39.088764,"Stein, Rivera and Wells",0
823,167.41608667388095,Debra Johnson,2243175589592701,2022-12-15 02:22:05.274261,Torres Group,0
824,199.6861781018807,Kyle Jenkins,2274782188810590,2023-11-26 05:46:24.079989,Robles Group,0
825,269.1604058660235,Zachary Buchanan,2426831131474058,2023-04-18 12:24:19.599392,"Spencer, Lawson and Anderson",0
826,460.0079525899675,Allison Nguyen,2540918297231835,2022-12-14 01:17:31.586420,Wilson Ltd,0
827,173.82665118861468,Mark Bryant,2290285177169044,2022-12-19 08:54:08.284353,Watson-Washington,0
828,174.12964774621761,Marie Green,2283757181685602,2023-11-18 02:36:19.090463,"Rubio, Edwards and Allen",1
829,369.01312280676444,Judy Brown,2345585200278661,2023-09-29 09:42:31.741410,Goodwin-Wiggins,0
830,226.65675250401378,Kimberly Lopez,5564307540352529,2023-11-09 09:50:13.069598,"Wells, Allen and Hanson",0
831,113.077806647051,David Fletcher,2442666762357499,2023-01-04 18:39:28.379468,Fleming LLC,1
832,226.76731855021401,Samantha Smith,2607524577956701,2023-08-23 20:09:46.904498,"Peterson, Lewis and Johnson",0
833,71.28765316952013,Bailey Hebert,5548595888307839,2023-08-21 12:20:24.740015,Kim Group,0
834,89.01710626660542,Breanna Jackson MD,2248040759961042,2023-01-12 16:30:19.633935,"Cannon, Clark and Collier",0
835,249.6855185970004,Robert Patterson,5471820709206254,2023-12-01 00:03:13.805994,Smith PLC,0
836,210.0437993027694,Cheyenne Miller,2703639317296599,2023-03-26 15:48:58.454623,Hull Group,0
837,457.50810463298194,Ralph Pratt,2613230089429466,2023-01-13 06:40:25.874965,Parks Ltd,0
838,181.83455565919994,Rachel Lawrence,2712149800488108,2023-10-31 19:02:22.904204,Fleming-Jackson,0
839,290.71358678874367,Jason Bowen,2297011953634230,2023-01-02 16:52:10.410698,"Jackson, Fox and Barnes",0
840,316.49987967184563,Michael Campbell,5296471746276083,2023-08-04 22:26:02.339570,Chapman-Walsh,0
841,7.5341338375784845,Mrs. Deborah Turner PhD,2711184728875558,2023-10-16 18:15:05.497668,"Rodriguez, Sandoval and Martin",0
842,332.1051486363386,Amy Tanner,2299223829199458,2023-09-27 14:27:52.596781,"Thornton, Dunn and Rodriguez",0
843,89.83994746800596,Molly Parks,2222295876028188,2023-01-31 18:38:22.353731,"Fischer, Scott and Smith",0
844,480.5740884172581,Patrick Melton,5252583445933566,2023-07-07 11:02:09.783075,Hubbard Ltd,0
845,75.18270114880336,Rebecca Williams,2402788562317859,2022-12-26 09:56:17.007225,Cohen Ltd,0
846,207.89743773978483,Kimberly Frederick,5568281923186067,2023-07-25 10:57:50.144711,Turner-Christian,0
847,43.58948437124329,Kevin Bowen,2710214941725099,2023-05-14 04:05:59.527788,King-Cole,0
848,498.4402516711277,Brandi Merritt,2499003351889991,2023-11-05 00:57:05.772820,"Pacheco, Smith and Palmer",0
849,251.59531015529004,Kevin Meza,2714422403750184,2023-04-16 12:41:21.067596,"Oconnor, Smith and Robles",0
850,298.09712364270183,Sara Chase,5135369432665590,2023-09-29 22:28:51.882715,Shepherd Inc,0
851,34.47116221682531,Sherri Bauer,2292196861514783,2023-05-24 10:44:44.702035,"Roberts, Riley and Reed",0
852,375.2302747291897,Drew Wells,5214944828942557,2023-06-22 01:51:18.450833,Navarro PLC,0
853,105.7428909546973,Rachel Knight,2251952719218061,2023-05-31 05:39:27.215358,"Spears, Maynard and Mendoza",0
854,449.12909043091616,Brandon Perez,2715477385717766,2023-10-20 19:09:49.030208,Diaz and Sons,0
855,103.36468060052158,David Green,2299563757777589,2023-01-03 00:35:11.104699,Howard-Cole,0
856,96.15317261116962,Kelly Roberson,2275748432667705,2023-07-13 14:23:49.145367,Hall LLC,0
857,19.238284256199346,Amanda Campbell,2714047171970910,2023-08-26 10:55:14.458165,Boyd-Gill,0
858,236.56140560988962,Haley Marshall,2285643523217312,2022-12-17 20:28:36.562415,"Wilson, Mcdowell and Thomas",0
859,282.8557254980456,Carlos Garcia,5348286744236865,2023-11-24 13:16:18.394582,Roberts-Freeman,0
860,33.788611074747834,Jason Boyd,2380819233692119,2023-08-13 10:00:50.515492,Flynn-Davis,0
861,387.9882807308103,Carol Benson,5333402713339583,2023-06-11 12:02:05.326021,Sullivan-Cooper,0
862,227.19112853926578,Phillip Ross,2279431608044159,2023-02-24 10:16:23.610733,Harris PLC,0
863,262.6707443944624,James Ryan,5264556182559360,2023-06-19 06:22:47.877127,Meyer PLC,0
864,220.94061072217585,Victoria Reyes,2254022976591639,2023-07-12 07:03:23.382221,Nelson Ltd,0
865,200.98076737678767,Tammy Richard,2222909670112028,2023-01-25 00:18:56.121624,"Brennan, Foster and Harris",1
866,280.26052532280073,John Williams,2711531834669103,2023-11-02 12:39:28.851634,"Acevedo, Tucker and Vargas",0
867,78.46488271942555,Lisa Johnson,2295789956560922,2023-10-11 10:22:12.451679,"Macias, Chandler and Williams",0
868,91.7821371171403,John Jacobs,2256736907415380,2023-06-22 07:42:25.987208,Miller Inc,0
869,431.0310248857451,Donna Miller,2522392160308934,2023-08-23 11:11:12.516489,"Martin, Horton and Rice",0
870,473.11161560468275,Tony Allen,2705622658860080,2023-07-26 18:14:40.081666,Singh Inc,0
871,187.28134882359672,Kyle Walters,5477525950912336,2023-04-21 05:39:08.812277,"Nelson, Sanders and Brooks",0
872,136.10159189863333,Edward Bolton,2273009805426381,2023-07-12 10:55:07.318972,Ramirez LLC,0
873,322.35577207626886,Maria Ryan,2720007061678603,2022-12-13 02:31:53.877079,Flynn-Peterson,0
874,204.9583513779501,Anthony Carter,5317346974308375,2023-02-27 13:32:30.715840,"Forbes, Jensen and Yu",0
875,13.667791474512086,Brianna Brown,2295949075146256,2023-09-18 22:27:47.644007,"Rodriguez, Kidd and Garcia",0
876,78.92014608572899,Todd Davis,2568520991827947,2023-04-26 12:20:27.567795,"Hill, Green and Higgins",0
877,358.27014219485136,Gary Black,2381257137849973,2023-05-01 02:51:53.259744,"Mata, Bennett and Klein",0
878,329.80304701316555,Shane Newman,2247984972658557,2023-11-13 12:48:52.732483,"Jackson, Ward and Carter",0
879,14.520900259238262,Zachary Davis,2397646316556650,2023-09-06 22:13:04.984568,"Cochran, Becker and Banks",0
880,111.76410880454178,Samantha Baker,2277666968872804,2023-03-29 11:40:25.472684,"Stewart, Smith and Campbell",0
881,116.30632349744762,Jason Jackson,2222437234941856,2023-01-24 13:36:04.008863,"Russell, Gilbert and Gonzalez",0
882,336.2744790557655,Michael Hall,5557878494357002,2023-01-10 12:42:52.273846,Fleming-Gonzalez,0
883,10.835558339427713,Ryan Haynes,2234795080385031,2023-12-01 20:52:00.972170,Clay-Walker,0
884,52.95018241030235,Richard Boyd,2705615498499762,2023-10-21 06:36:47.298386,Wiley-Payne,0
885,400.1581266012215,Shannon Robertson,2550733618996371,2023-12-05 08:34:22.553584,"Welch, Arias and Sandoval",0
886,90.09378636511248,Hunter Perez,2687057056416312,2023-09-05 12:42:52.458455,"Watts, Brown and Moore",0
887,326.7203078180855,Dr. Charles Jenkins,5314911167671724,2023-06-20 04:53:23.460643,"Barrett, Russell and Walker",0
888,119.85320774231653,Jacob Wood,2343200155864760,2023-06-10 01:46:49.236935,"Hamilton, Fuller and Herrera",0
889,50.621254986913236,Jessica Wood,2279476378490728,2023-02-04 07:27:11.383265,Sharp Ltd,0
890,122.34292330872759,Sara Steele,5599185308209720,2023-09-27 13:20:14.343073,Kennedy-Johnson,1
891,361.4111989959739,Sheila Sullivan,2720741517105254,2023-09-22 20:26:30.490118,Mccall Ltd,0
892,427.9925375850366,Kimberly Evans,2720650737567104,2023-08-13 00:28:59.464905,Castillo-Welch,0
893,415.2797124189288,Gabriela Richard,2252430317082022,2023-08-08 21:10:23.626270,Phillips LLC,0
894,199.19458127960897,Diana Lane,2298442821413722,2023-04-10 14:10:13.581357,Zimmerman Group,0
895,334.37448314875246,Teresa Rosario,5398694437074007,2023-10-31 01:38:25.640007,"Garcia, Reeves and Pacheco",0
896,103.28716341249466,Peter Oliver,2221759515918522,2023-11-13 16:42:05.430959,Butler PLC,0
897,147.2807174002456,Benjamin Guerra,2720834566283435,2023-07-07 05:45:00.530123,Flores LLC,0
898,448.27157344203874,Brandon Kline,2289017268473982,2023-02-16 04:51:31.824907,"Molina, Richardson and Berry",0
899,7.487959831857282,Lauren Cruz,2281401100168158,2023-07-22 12:45:05.896737,Lyons PLC,0
900,43.66875689637957,Lisa Contreras,2711920476744508,2023-11-20 22:29:14.648726,Carroll Group,0
901,104.73524131786763,Steven Callahan,2488827936680712,2023-07-15 05:45:37.484822,Gaines-Weaver,0
902,14.239569733036038,Randy Peters,2259819230435114,2023-11-18 17:27:22.055515,Johnson Ltd,0
903,91.53628210980887,Joshua Mcdaniel,2694008710841966,2023-03-15 02:24:43.285277,"Smith, Miller and Miller",0
904,291.9377389238764,Cheyenne Murphy,2720084381951978,2023-07-27 05:21:45.476025,Long-Williams,0
905,211.29085074565648,April Smith,2240575961046015,2023-04-09 14:30:45.038078,"Hill, Snyder and Mcgrath",0
906,446.44318382741045,Christina Fernandez,5106802015415038,2023-01-28 16:43:48.910533,Perez PLC,0
907,408.904337307482,Benjamin Palmer,2457699699618198,2023-01-02 14:54:29.365643,Hebert-Kelly,1
908,171.5668584972401,Jeremy Grimes,2275216954142093,2023-09-19 12:39:22.958959,"Tanner, Rice and Brady",0
909,130.45229328221495,Hector Burton,2327785480714714,2023-04-05 20:46:13.030984,Chandler Group,0
910,190.4665116754662,Rachel Schroeder,5385183602961474,2023-04-27 02:42:36.368284,Herman and Sons,0
911,295.5571763148891,Andrew Martin,2386639221438802,2023-08-28 02:11:19.373729,"Smith, Osborne and Holland",0
912,134.76375677061526,Heather Hoover,2292278754060759,2023-09-01 19:13:38.214261,"French, Salazar and Williamson",0
913,312.4503050167179,Johnny Johnson,2576186180428044,2023-02-21 18:00:43.413111,Rush Inc,1
914,205.29641444342897,April Ramirez,2286620369778127,2023-06-08 16:03:27.150955,"Decker, Hoffman and Thomas",0
915,276.47154324513815,Jessica Mcneil,2232083978547794,2023-08-07 14:06:23.929882,"Dunn, Sellers and Rivera",0
916,218.62713803852301,Roy Soto,2223295569537932,2023-07-28 14:08:16.869075,Johnson-Soto,0
917,147.9384140114169,Jessica Flores,2283378586925814,2023-03-15 12:09:55.723856,Chang LLC,0
918,474.2782001741162,Daniel Miller,5385672696995679,2023-05-06 06:04:28.126315,"Lee, Morris and Hodge",0
919,382.03929128572065,Angela Johnson,2294710997806752,2023-09-27 17:55:02.726388,Cooper Inc,0
920,70.91647470745983,Gloria Lawson,5418684601903236,2023-03-26 11:44:29.934003,Martin-Turner,0
921,434.3655199730585,Gabrielle Smith,5489351279992990,2023-03-06 23:23:42.576367,"Brown, Fox and Smith",0
922,244.2281679265073,Julie Medina,2706437090346674,2023-02-26 21:09:27.450662,Wright Group,0
923,447.38156122015164,Matthew Pierce,2234763956684317,2023-04-04 01:52:49.566324,Parker Inc,0
924,400.1277727177103,Jack Cooper,2720227468519867,2023-12-02 22:20:37.147389,Morris PLC,0
925,213.18153873014748,James Patel,2248844903513330,2023-08-14 04:23:16.441847,Butler PLC,0
926,12.212184851738582,Elizabeth Martinez,2447890228148327,2023-07-22 00:11:51.475250,Carney-Briggs,0
927,135.0700023330881,Mr. Andrew Miller II,2263307505749843,2023-08-06 01:17:06.284238,Fisher Ltd,0
928,271.27547311577257,Sarah Hatfield,2273027295502586,2023-04-02 06:07:20.148562,"Hunter, Sandoval and Williams",0
929,317.10563169324746,Charles Garcia,2246212069862457,2022-12-29 20:40:13.880758,Brady LLC,0
930,129.68595503116794,Emma West,2720450537222996,2023-05-25 10:56:32.803421,King-Smith,0
931,70.53868096233924,Randy King,2357781804634038,2023-03-26 17:20:20.122878,Martinez-Powell,0
932,417.6301881628503,Daniel Horton,2275715002834163,2023-05-22 11:41:49.809818,Sexton-Simpson,0
933,492.2166881710725,Kathy Ashley,2720160019995221,2023-07-21 14:50:28.056019,Christian-Green,0
934,263.3194009690402,Diana Welch,2290847194084496,2023-10-24 16:47:56.348125,"Nelson, Conley and Small",0
935,86.66796363830345,James Matthews,2268699926286883,2023-07-29 20:07:49.304682,Padilla-Ingram,0
936,136.8813559331651,Joseph Hancock,2443731274595819,2023-04-25 13:08:13.353074,Welch-Wright,0
937,10.1769475971859,Caleb Collins,5170741290262494,2023-06-18 04:03:03.373833,Scott Inc,0
938,457.235104473689,Janet Douglas,2390089549007646,2023-04-08 06:25:58.761012,"Mckinney, Kennedy and Williams",0
939,59.75779036218043,Christine Serrano,5243690956810059,2023-09-12 06:33:08.101130,White Group,0
940,288.6817212816125,Brian Smith,5550363480347314,2023-01-27 14:11:12.601437,"Steele, Simmons and Whitaker",0
941,137.7535551229158,Emily Chapman,2714608328425833,2023-01-21 13:09:16.744163,"Parker, Hall and Black",0
942,277.5348232553809,Nicholas Willis,2247323464569529,2023-04-26 17:23:08.113132,Parker Ltd,0
943,326.05877378758026,Joseph Thompson,2405613345342015,2023-11-22 16:55:03.680313,Moore-Williams,0
944,415.0411600498936,Danielle Schroeder,2249295754645094,2023-11-15 03:35:33.318485,"Johnson, Acevedo and Morales",0
945,104.004214608541,Alicia Fernandez,2309524507396094,2023-07-07 14:04:00.488837,Gordon LLC,0
946,6.4869185005817585,Catherine Jimenez,2251676531250958,2023-04-20 11:12:41.302253,Perez PLC,0
947,69.30592940433483,Troy Carr,2720897213251311,2023-06-22 20:09:53.369615,"Jordan, Holden and Morris",0
948,450.10930228220445,Michael Ryan,2258516513336776,2022-12-26 14:41:21.460920,Blackburn Inc,0
949,437.0711487036951,Michael Scott,2355477234399001,2023-07-04 20:02:36.139400,Carlson-Alvarez,0
950,299.10913798298384,David Mccarty,2562523844236569,2023-02-04 19:46:13.556398,Leonard PLC,0
951,300.657913356393,Sophia Miranda,2264082898456574,2022-12-10 16:49:50.912732,Reed-Smith,0
952,332.8533005985815,Ashley Spears,5531763421010075,2023-05-08 11:36:01.289441,"Fleming, Davis and Russell",0
953,88.51026803310134,Jerry Chang,5429498517828503,2023-08-17 01:49:42.062753,"Burton, Guerrero and Hicks",0
954,457.2915610165549,Margaret Andrews,2275501471471723,2023-07-25 14:23:28.316875,Edwards-Bray,0
955,209.9664919211445,Aaron Moore,2246148114163675,2023-05-16 03:39:24.632373,Alvarado-Jimenez,1
956,192.18612559649924,Laura Sexton,5599479227381888,2023-12-01 22:32:42.118757,Cunningham-Bartlett,0
957,259.93993493613596,Brent Hicks,2314198717202849,2023-08-18 10:16:48.043281,Brady and Sons,0
958,24.436017420752467,Laura Esparza,5521678023589379,2023-04-22 21:20:17.530593,Mclean Inc,0
959,83.97540100928363,Shane Mendez,2720747382048438,2023-01-20 14:14:23.653333,Garcia-Guzman,0
960,369.27877459675886,Michael Davis,2650745422524289,2023-07-29 23:57:47.253942,Mcintosh LLC,0
961,42.31653529463811,Diamond Jordan,5389759341193663,2023-07-22 21:42:48.747128,Lyons-Mason,0
962,301.9729026237277,John Clark,5351239475488423,2023-07-05 02:07:39.305531,"Gallagher, Reed and Hahn",0
963,123.42920573097916,Margaret Munoz,2294117654076648,2023-03-19 05:52:48.083750,Gallagher-Conley,0
964,195.2585114069463,Tyler Smith,2497999366691805,2023-09-23 16:57:12.984848,Thomas PLC,0
965,145.05817464857924,Kimberly Wade,5596796296362678,2023-09-29 22:57:55.305830,Wang-Crawford,0
966,178.48068551600963,Laura Williams,2267417996022091,2023-01-12 04:00:20.902290,"Archer, Watson and Mcfarland",0
967,359.8039066869385,Kathleen Miller,5358029597270731,2023-05-06 17:46:04.365822,"Blackburn, Adams and Barnes",0
968,149.26373609596433,Amber Webb,2241626581668594,2023-09-20 00:54:58.665713,Hernandez-Alvarez,0
969,283.6359155081517,Jasmine Vasquez,2290449650942216,2023-10-10 15:12:06.146836,Brown PLC,0
970,238.54915069735074,Andrew Sanchez,2706518885965552,2023-06-30 13:47:11.366448,Olson PLC,0
971,332.1719115159614,Brandon Jones,2273098492400445,2023-03-12 04:30:43.644230,Martinez Inc,0
972,468.4780399230542,Sean Williams,2258674787732186,2023-01-09 15:00:38.199340,Morales-Valenzuela,0
973,366.5534765079149,Francisco Diaz,2715033368795517,2023-02-01 16:57:53.144577,Taylor-Knox,0
974,108.25524891678762,Kenneth Berger,5479297442927318,2023-03-14 12:30:27.900436,Sutton Ltd,0
975,16.560384395581053,Mary Blankenship,2387374930397821,2023-11-22 09:39:32.803379,Williams LLC,0
976,131.8697581056127,Joel Howard,2274355618693934,2023-05-11 17:44:05.737881,Adams-Lee,0
977,297.94388741942714,Michele Howard,2274202301364375,2023-02-21 08:58:09.412559,Smith Group,0
978,26.661480928640923,Martha Morris,2241575580475610,2023-11-16 06:42:36.815323,"Cain, Alvarez and Taylor",0
979,248.68675735341694,Mark Harris,2703120567683877,2023-05-06 05:54:30.583873,Mcdonald PLC,0
980,298.82458160952774,Scott Taylor,2720777497463834,2023-02-11 17:07:13.668299,Cantu and Sons,0
981,167.78770151766344,William Poole PhD,2717842834334125,2023-01-28 08:41:49.243701,Rodriguez-Hamilton,0
982,385.68518966916514,Patrick Ramirez,2296292651941660,2023-06-17 19:25:04.902028,"Rice, Dodson and Cooley",0
983,54.19252831375213,Victoria Holmes,2702654770663558,2023-09-04 10:26:15.046425,Rodriguez-Cooper,0
984,38.493753086168574,Dr. Jenny Vaughan,2275262634102388,2023-06-19 21:43:18.276115,Walker LLC,0
985,364.36618934559806,Catherine Zimmerman,2255130097689171,2023-03-15 11:48:15.677062,"Lee, Hensley and Raymond",0
986,248.25016678689303,Kimberly Ramirez,2290630279602642,2023-06-27 12:12:31.645699,Moore PLC,0
987,344.5127958174403,Gilbert Cole,2222666477454702,2022-12-15 23:25:05.474966,"Morales, Allen and Davis",0
988,217.97884196326936,Jessica Walker,2279605120138785,2023-08-22 04:08:10.807074,Medina-Rios,0
989,123.95461458631429,Chase Collins,5421103123751309,2023-09-19 15:21:04.982701,Bryan-Porter,0
990,409.73205651942567,Mitchell Jensen,2284617163068483,2023-06-06 01:30:20.669169,Miller-Marquez,0
991,399.90852360552066,Jonathan Mathews,2270905153241525,2023-08-03 21:58:27.717836,Henderson-Quinn,0
992,347.65353895635894,Jessica Wallace,5137191186849479,2023-07-09 01:16:33.513935,Hernandez-Bryant,0
993,136.8004234777514,Andrew Hubbard,5216200367651127,2022-12-15 15:53:20.569518,Hoffman-Harmon,0
994,295.52510276767447,Connie Byrd,2708332821932181,2023-07-17 05:21:02.724706,Mccall-Jones,0
995,181.12597457307336,Michelle Barber,5131625551852143,2023-11-02 13:39:28.672872,Price LLC,0
996,46.69945458999044,Stephanie Nichols,2717347956612209,2023-05-20 16:44:47.572484,"Murray, Silva and Patterson",0
997,458.73947415565914,Mark Spencer,5164265961623006,2023-01-06 19:25:49.053848,Robinson-Daniel,1
998,69.27249682856174,Brooke Miller,2328258775484160,2023-06-02 21:05:35.283806,Jackson Group,0
999,475.16843955658044,Rachel Floyd,2274057692366060,2023-09-21 03:08:37.393131,"Thomas, Pennington and Hess",0
1000,223.5568807060199,Charles Rodriguez,2225843328745292,2023-02-15 05:47:34.011887,"Jensen, Marquez and Flores",0
